DT,OPEN,HIGH,LOW,CLOSE,AMT,CLOSE多头排列信号,CLOSE空头排列信号,CLOSE_RSI2>80,CLOSE_RSI2<20,CLOSE_RSI3>80,CLOSE_RSI3<20,CLOSE_RSI14>80,CLOSE_RSI14<20,CLOSE_aboveMA5,CLOSE_aboveMA10,CLOSE_aboveMA40,CLOSE_aboveMA200,神奇九转_高9,神奇九转_低9,bband_up_break,bband_down_break,Dir,Value,found,近60bar最大下行超10,低点抬高,大阳线,大阴线,上涨3,下跌3,当前K线低点>昨天低点,当前K线高点>昨天高点,当前K线开盘介于昨天开盘和收盘之间,阳线,阴线,收盘明显高于最低,明显下引线,跳空后缺口不封闭,当前K线最高价<长下引线阴线最高价,当前K线最低价<长下引线阴线后所有线最低价,连续3天以上阴线且最高最低下移,长下引线阴线后所有线最高价<前一根最高价,长下引线阴线后第二根线最低价>下引线最低价,检测到低点后高点到低点下降10,检测到低点后当前点高于最低点,检测到低点后当前点被前高支撑,检测到低点后和前最低点靠近,检测到低点后除去最低后还有相近低点,检测到低点后除去最低后还有2上相近低点,检测到低点后当前低点在之前的下引线附近,检测到低点后高点在之前最低点的左侧,检测到低点后和前最低相隔>=5K线,检测到低点后和前最低相隔>=10K线
2009-02-04,198.1,200.2,196.3,197.36,2198412960,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-05,196.82,199.4,196.5,198.89,1668756000,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-06,201.25,202.4,200.0,201.08,3559842680,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-09,198.9,199.69,198.55,198.82,816922800,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-10,198.71,199.0,196.5,196.76,1511805960,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,201.08,2009-02-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-11,198.11,200.88,198.1,200.85,2455233540,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,196.76,2009-02-10,False,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True
2009-02-12,202.51,207.3,201.2,206.5,5362973120,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-13,206.6,208.49,205.5,206.69,3329712760,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-16,205.66,206.45,205.5,206.38,716785200,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-17,206.79,211.3,205.65,210.95,3406587400,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-18,211.25,214.1,211.0,213.69,3452111860,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-19,213.61,215.68,211.3,214.45,3571974380,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-20,214.99,215.8,213.67,214.67,2409497320,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-23,218.0,218.0,216.5,216.62,2454025900,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-24,216.54,218.09,214.58,217.35,3545475400,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-25,217.5,218.35,209.81,210.3,4379658520,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,217.35,2009-02-24,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-26,210.45,214.6,208.0,209.39,3280031280,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-02-27,206.5,207.9,205.8,207.5,3271861860,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-02,209.2,209.85,208.62,209.84,1253003380,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-03,208.5,209.3,203.0,203.16,3878597960,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-04,203.2,204.4,200.1,201.29,3565626420,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-05,201.0,203.2,200.0,201.49,2671457740,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-06,201.59,207.2,200.1,206.94,2973463240,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.0,201.29,2009-03-04,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
2009-03-09,206.8,206.8,205.1,205.2,1179179260,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-10,206.5,206.74,201.1,201.45,2329256200,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,206.94,2009-03-06,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-11,201.0,201.0,196.5,197.68,2895708260,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-12,197.88,201.55,196.52,201.35,2658796740,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.0,197.68,2009-03-11,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True
2009-03-13,199.4,204.19,199.0,203.24,2691476680,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-16,203.8,204.0,203.5,203.87,388353180,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-03-17,203.12,203.48,201.1,202.2,1459795140,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-03-18,201.0,202.45,199.7,200.26,1538508300,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,203.87,2009-03-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-19,199.35,205.25,194.58,204.65,4945443500,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,-1.0,200.26,2009-03-18,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True
2009-03-20,208.0,210.6,207.5,209.99,5125364900,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-23,209.03,210.2,208.4,210.18,1305394180,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-24,208.2,209.77,206.0,206.05,2358525220,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,210.18,2009-03-23,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-25,202.2,204.25,202.16,203.55,2570448320,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-26,202.85,206.57,202.12,205.08,2791837040,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-27,207.05,207.4,204.65,204.71,2342231400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-30,203.55,203.65,202.51,203.49,1052807720,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-31,201.3,204.5,201.1,202.12,3600122340,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-01,203.0,203.0,200.65,202.0,1843708920,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-02,203.65,203.9,202.2,202.88,2407470560,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-03,200.98,201.4,197.2,199.07,4457472320,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,True,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-07,192.3,193.75,192.3,193.43,2651640960,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,,,,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-08,193.1,195.69,192.61,195.47,1843983940,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-09,194.66,195.2,193.0,193.84,1932967180,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-10,192.51,194.88,192.51,194.85,1420386520,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-13,194.99,195.55,194.41,195.51,796360040,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-14,197.0,197.59,196.5,197.43,2079742880,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,193.43,2009-04-07,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True
2009-04-15,196.07,196.55,195.1,195.66,1494790720,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-16,195.3,196.5,195.2,196.11,1006794320,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-17,195.5,195.89,192.22,192.27,2749795960,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.0,197.43,2009-04-14,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-20,190.32,191.7,190.32,191.69,1354149400,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-21,192.88,196.15,192.1,195.84,2569971000,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,191.69,2009-04-20,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2009-04-22,196.15,196.5,193.7,195.08,1715106400,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-23,195.08,196.3,194.31,196.1,1395613360,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-24,196.45,200.16,196.0,200.12,2594559480,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-27,200.74,201.19,200.4,200.4,804945200,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-04-28,198.8,200.31,196.8,197.16,1841516420,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,200.4,2009-04-27,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-04-29,195.59,197.1,195.16,196.82,2027545420,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-04-30,198.18,198.18,195.95,197.29,1301244240,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-05-04,195.4,196.6,195.2,196.58,1050195840,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-05,196.0,199.0,195.8,198.2,1726996340,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-06,200.1,200.4,197.24,198.14,1853137840,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-07,199.1,200.29,198.6,200.04,1951012360,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,-1.0,196.58,2009-05-04,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2009-05-08,201.4,201.8,199.5,200.41,2508529860,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-11,200.83,201.15,200.41,200.76,1038055720,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-12,200.0,200.83,199.86,200.5,881918740,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-13,201.5,203.37,200.7,203.0,2648789300,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-14,201.6,204.0,201.6,202.35,1728563220,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-15,202.8,203.4,202.63,203.19,1262741740,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,,,,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-18,203.51,204.6,203.51,204.4,1779513320,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,,,,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-19,203.85,204.5,202.0,202.48,1583776520,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-20,202.15,203.75,202.15,203.72,1157223980,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-21,203.4,206.9,203.4,206.68,3598581560,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-22,206.1,209.2,205.5,208.83,4032915000,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-25,210.0,210.0,208.9,208.99,2543358480,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-26,209.21,209.82,208.8,208.9,1385795960,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-27,208.02,209.15,207.6,208.49,2228327340,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-01,214.18,216.01,214.18,215.73,3612194980,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-02,214.6,215.8,212.6,213.05,2622555460,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-03,215.49,216.98,214.62,216.4,3434178900,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,,,,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-04,214.89,214.98,212.0,212.68,2434794680,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,1.0,216.4,2009-06-03,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-05,213.02,215.55,213.0,215.5,2719179060,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-08,210.58,210.98,209.2,209.24,1745996740,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-09,208.84,209.68,207.8,209.57,1747919020,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-10,210.48,211.1,209.65,210.9,1720649260,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-11,211.5,211.5,208.71,209.54,1761035760,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-12,208.1,211.2,208.1,209.44,2490537120,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-15,206.56,206.8,205.42,205.59,1771191300,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-16,206.7,206.7,204.4,205.73,2546885420,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-17,205.98,206.3,205.0,206.15,1430030380,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-18,205.35,206.9,204.5,206.75,1975159440,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-19,206.43,206.7,205.05,205.59,1655851640,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-06-22,205.6,205.6,205.2,205.25,573098760,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-06-23,202.95,202.95,201.28,202.37,3251392940,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-06-24,202.9,203.92,201.6,203.9,2021745980,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-25,205.9,206.3,204.81,205.39,2218772800,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-1.0,202.37,2009-06-23,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
2009-06-26,205.2,207.65,205.2,207.47,1973945840,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-06-29,206.89,206.89,205.61,206.5,799648740,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-06-30,206.51,207.6,205.6,207.0,1669803580,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-01,206.6,206.6,203.55,204.49,3091737160,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-02,206.0,207.3,205.6,206.38,1788595880,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-03,204.3,205.4,204.17,205.34,1536965260,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-06,204.01,204.89,203.5,203.63,997334600,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,207.47,2009-06-26,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-07,202.9,203.8,202.7,202.85,1783136620,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-08,204.05,204.05,202.17,203.27,1996445900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-07-09,202.25,202.39,199.2,200.58,4005722200,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
